date,hour,temperature (F),dew point (F),heat index (F),surface wind (mph),wind dir,gust,sky cover (%),precip potential (%),rel humidity (%),rain,thunder,time_scraped_est_edt,WS
14/07/2023,10,88,77,100,6,S,,35,35,70,Chc,SChc,13-07-2023 10:02,KPBI
14/07/2023,11,90,75,101,7,S,,38,35,62,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,12,90,76,102,8,SE,,42,35,63,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,13,91,76,103,9,SE,,47,35,62,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,14,91,76,103,10,SE,,50,47,62,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,15,90,76,102,11,SE,,52,47,63,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,16,90,75,100,11,SE,,53,47,62,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,17,89,74,98,10,SE,,55,47,61,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,18,88,75,98,10,SE,,56,47,66,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,19,86,75,95,10,SE,,59,47,69,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,20,85,76,94,10,SE,,45,33,75,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,21,84,76,93,9,SE,,42,33,76,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,22,84,76,93,8,SE,,39,33,77,Chc,Chc,13-07-2023 10:02,KPBI
14/07/2023,23,83,76,92,7,SE,,36,33,78,Chc,Chc,13-07-2023 10:02,KPBI
15/07/2023,00,83,76,90,7,SE,,34,33,81,Chc,Chc,13-07-2023 10:02,KPBI
15/07/2023,01,82,76,89,6,S,,32,33,83,Chc,Chc,13-07-2023 10:02,KPBI
15/07/2023,02,81,76,87,6,S,,30,22,85,SChc,SChc,13-07-2023 10:02,KPBI
15/07/2023,03,80,76,86,6,S,,37,22,87,SChc,SChc,13-07-2023 10:02,KPBI
15/07/2023,04,80,76,85,5,S,,43,22,88,SChc,SChc,13-07-2023 10:02,KPBI
15/07/2023,05,79,76,84,5,S,,50,22,89,SChc,SChc,13-07-2023 10:02,KPBI
15/07/2023,06,80,77,87,5,S,,50,22,89,SChc,SChc,13-07-2023 10:02,KPBI
15/07/2023,07,82,77,89,5,S,,51,22,86,SChc,SChc,13-07-2023 10:02,KPBI
15/07/2023,08,83,78,92,5,S,,51,39,86,Chc,SChc,13-07-2023 10:02,KPBI
15/07/2023,09,85,78,97,6,S,,46,39,80,Chc,SChc,13-07-2023 10:02,KPBI
13/07/2023,10,88,75,98,6,NNE,,23,5,67,--,--,13-07-2023 10:02,KPGD
13/07/2023,11,90,75,101,6,N,,24,6,61,--,--,13-07-2023 10:02,KPGD
13/07/2023,12,92,75,103,6,NW,,37,16,56,SChc,SChc,13-07-2023 10:02,KPGD
13/07/2023,13,93,74,104,6,WNW,,53,27,54,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,14,93,74,104,8,W,,54,38,53,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,15,94,74,104,8,W,,65,42,52,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,16,92,74,102,9,W,,61,46,56,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,17,92,74,102,9,WSW,,64,50,56,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,18,90,74,100,9,W,,78,46,61,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,19,87,75,96,9,NW,,78,42,67,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,20,85,75,94,7,WNW,,89,37,73,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,21,82,75,88,6,NNW,,88,32,80,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,22,82,75,88,6,SE,,81,27,80,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,23,81,75,86,6,E,,59,22,82,SChc,SChc,13-07-2023 10:02,KPGD
14/07/2023,00,80,75,84,6,E,,47,15,85,SChc,SChc,13-07-2023 10:02,KPGD
14/07/2023,01,79,75,83,5,ESE,,53,9,86,--,--,13-07-2023 10:02,KPGD
14/07/2023,02,78,75,78,5,ESE,,48,3,90,--,--,13-07-2023 10:02,KPGD
14/07/2023,03,77,75,77,5,ESE,,47,3,92,--,--,13-07-2023 10:02,KPGD
14/07/2023,04,77,75,77,5,SE,,35,3,93,--,--,13-07-2023 10:02,KPGD
14/07/2023,05,76,74,76,5,SE,,31,2,93,--,--,13-07-2023 10:02,KPGD
14/07/2023,06,76,75,76,5,ESE,,29,8,95,--,--,13-07-2023 10:02,KPGD
14/07/2023,07,77,74,77,5,ESE,,26,20,92,SChc,SChc,13-07-2023 10:02,KPGD
14/07/2023,08,78,76,78,3,ESE,,25,26,91,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,09,83,76,91,5,SE,,22,26,80,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,10,86,76,97,6,SSE,,28,26,73,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,11,88,77,100,6,SSW,,22,26,69,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,12,91,76,104,6,SW,,27,26,63,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,13,92,76,104,7,SW,,37,26,60,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,14,92,76,105,8,SW,,46,50,58,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,15,92,76,104,9,SW,,46,50,59,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,16,92,76,103,9,WSW,,46,50,60,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,17,91,75,102,9,WSW,,46,50,60,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,18,89,75,100,8,WSW,,52,50,64,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,19,87,75,97,7,W,,57,50,67,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,20,85,75,94,6,W,,63,38,71,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,21,84,75,92,6,WSW,,55,38,75,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,22,82,76,90,5,S,,48,38,80,Chc,Chc,13-07-2023 10:02,KPGD
14/07/2023,23,81,76,87,5,SE,,40,38,84,Chc,Chc,13-07-2023 10:02,KPGD
15/07/2023,00,80,76,86,5,SE,,43,38,86,Chc,Chc,13-07-2023 10:02,KPGD
15/07/2023,01,79,75,84,5,SE,,47,38,87,Chc,Chc,13-07-2023 10:02,KPGD
15/07/2023,02,79,75,79,5,SE,,50,7,88,--,--,13-07-2023 10:02,KPGD
15/07/2023,03,78,75,78,5,SE,,49,7,90,--,--,13-07-2023 10:02,KPGD
15/07/2023,04,78,75,78,5,SE,,48,7,91,--,--,13-07-2023 10:02,KPGD
15/07/2023,05,77,75,77,5,ESE,,47,7,93,--,--,13-07-2023 10:02,KPGD
15/07/2023,06,78,75,78,5,ESE,,51,7,92,--,--,13-07-2023 10:02,KPGD
15/07/2023,07,78,76,78,5,SE,,55,7,91,--,--,13-07-2023 10:02,KPGD
15/07/2023,08,79,76,83,5,SE,,59,25,90,Chc,Chc,13-07-2023 10:02,KPGD
15/07/2023,09,82,76,89,5,SSE,,50,25,82,Chc,Chc,13-07-2023 10:02,KPGD
13/07/2023,10,88,78,101,6,N,,13,9,73,--,--,13-07-2023 10:02,KVNC
13/07/2023,11,90,78,103,6,WNW,,21,10,68,--,--,13-07-2023 10:02,KVNC
13/07/2023,12,90,78,104,10,W,,14,17,66,SChc,SChc,13-07-2023 10:02,KVNC
13/07/2023,13,90,77,104,11,W,,33,23,66,SChc,SChc,13-07-2023 10:02,KVNC
13/07/2023,14,90,77,104,13,W,,27,30,66,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,15,90,76,102,13,WNW,,43,31,62,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,16,90,77,102,14,WNW,18,31,31,66,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,17,89,76,101,13,WNW,,39,32,66,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,18,89,76,101,13,WNW,,46,31,66,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,19,87,76,98,10,NW,,51,30,71,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,20,85,77,95,8,NW,,46,30,76,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,21,84,77,95,7,NW,,70,27,79,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,22,84,78,96,5,NNW,,65,24,82,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,23,83,79,95,5,N,,64,22,87,SChc,SChc,13-07-2023 10:02,KVNC
14/07/2023,00,83,79,94,5,NE,,53,17,89,SChc,SChc,13-07-2023 10:02,KVNC
14/07/2023,01,82,79,93,5,ENE,,45,12,90,--,--,13-07-2023 10:02,KVNC
14/07/2023,02,81,79,91,3,ESE,,49,7,93,--,--,13-07-2023 10:02,KVNC
14/07/2023,03,81,79,90,3,ESE,,35,7,93,--,--,13-07-2023 10:02,KVNC
14/07/2023,04,81,79,90,3,ESE,,39,8,95,--,--,13-07-2023 10:02,KVNC
14/07/2023,05,80,79,89,5,ESE,,22,8,98,--,--,13-07-2023 10:02,KVNC
14/07/2023,06,80,79,89,5,ESE,,24,15,97,SChc,SChc,13-07-2023 10:02,KVNC
14/07/2023,07,80,79,86,6,E,,21,30,98,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,08,82,79,91,5,ESE,,25,37,90,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,09,85,78,97,5,SSE,,57,37,82,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,10,87,78,100,6,SW,,57,37,76,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,11,88,78,103,6,SW,,13,37,72,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,12,89,78,104,9,SW,,17,37,71,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,13,90,78,105,10,WSW,,24,37,70,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,14,89,79,104,11,WSW,,31,38,72,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,15,89,79,104,11,WSW,,33,38,72,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,16,89,79,104,11,W,,35,38,73,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,17,88,79,104,10,W,,37,38,74,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,18,87,78,101,9,W,,40,38,75,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,19,86,78,99,7,WNW,,42,38,77,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,20,85,78,97,6,WNW,,45,40,78,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,21,84,78,96,5,NW,,49,40,80,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,22,84,78,94,3,NNW,,53,40,83,Chc,Chc,13-07-2023 10:02,KVNC
14/07/2023,23,83,78,93,3,N,,57,40,86,Chc,Chc,13-07-2023 10:02,KVNC
15/07/2023,00,83,79,93,3,NNE,,61,40,88,Chc,Chc,13-07-2023 10:02,KVNC
15/07/2023,01,82,79,92,2,E,,64,40,90,Chc,Chc,13-07-2023 10:02,KVNC
15/07/2023,02,82,79,92,2,SE,,68,12,92,--,--,13-07-2023 10:02,KVNC
15/07/2023,03,82,80,92,3,SE,,62,12,93,--,--,13-07-2023 10:02,KVNC
15/07/2023,04,82,80,92,3,SE,,55,12,94,--,--,13-07-2023 10:02,KVNC
15/07/2023,05,81,80,92,5,SE,,49,12,95,--,--,13-07-2023 10:02,KVNC
15/07/2023,06,82,79,92,5,SE,,54,12,92,--,--,13-07-2023 10:02,KVNC
15/07/2023,07,82,79,92,5,SE,,58,12,90,--,--,13-07-2023 10:02,KVNC
15/07/2023,08,82,79,93,6,SE,,63,33,88,Chc,Chc,13-07-2023 10:02,KVNC
15/07/2023,09,85,78,96,6,SSE,,50,33,81,Chc,Chc,13-07-2023 10:02,KVNC
13/07/2023,10,87,77,99,5,SSW,,44,12,72,--,--,13-07-2023 10:02,KSUA
13/07/2023,11,89,77,102,6,SW,,44,31,68,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,12,91,77,105,7,S,,45,31,64,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,13,90,77,103,9,ESE,,46,31,66,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,14,88,77,100,10,E,,48,54,70,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,15,89,76,100,10,E,,49,54,66,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,16,88,75,98,10,E,,50,54,66,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,17,87,74,95,10,ESE,,52,50,65,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,18,87,74,95,10,ESE,,53,50,65,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,19,86,74,94,9,SE,,54,50,68,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,20,84,75,92,8,SSE,,55,29,74,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,21,81,74,86,7,SSE,,50,29,79,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,22,81,74,86,6,S,,45,29,79,Chc,Chc,13-07-2023 10:02,KSUA
13/07/2023,23,80,74,84,6,S,,40,21,82,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,00,80,74,84,5,SSW,,36,21,82,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,01,79,73,79,5,SSW,,32,21,82,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,02,79,73,79,5,SSW,,28,15,82,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,03,78,73,78,3,SSW,,25,15,85,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,04,78,73,78,3,S,,22,15,85,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,05,78,73,78,3,S,,20,14,85,--,--,13-07-2023 10:02,KSUA
14/07/2023,06,78,73,78,3,SSW,,22,14,85,--,--,13-07-2023 10:02,KSUA
14/07/2023,07,78,74,78,3,SSW,,25,14,88,--,--,13-07-2023 10:02,KSUA
14/07/2023,08,81,74,90,3,SSW,,32,66,74,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,09,86,74,94,5,S,,31,66,68,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,10,90,74,99,6,S,,30,66,60,SChc,SChc,13-07-2023 10:02,KSUA
14/07/2023,11,91,73,100,7,S,,30,66,56,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,12,91,73,100,8,SSE,,38,66,56,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,13,91,73,100,9,SE,,46,66,56,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,14,91,74,101,10,ESE,,54,66,58,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,15,90,74,99,11,ESE,,56,66,60,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,16,89,74,98,10,ESE,,58,66,61,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,17,88,74,97,10,SE,,61,66,63,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,18,87,74,95,9,SE,,52,66,65,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,19,86,74,94,9,SE,,44,66,68,Lkly,Lkly,13-07-2023 10:02,KSUA
14/07/2023,20,85,74,93,8,SE,,36,31,70,Chc,SChc,13-07-2023 10:02,KSUA
14/07/2023,21,84,74,91,8,SE,,38,31,72,Chc,SChc,13-07-2023 10:02,KSUA
14/07/2023,22,83,74,90,7,SE,,40,31,74,Chc,SChc,13-07-2023 10:02,KSUA
14/07/2023,23,82,74,88,7,SSE,,43,31,77,Chc,SChc,13-07-2023 10:02,KSUA
15/07/2023,00,80,74,84,7,SSE,,41,31,82,--,--,13-07-2023 10:02,KSUA
15/07/2023,01,79,74,79,6,S,,40,31,85,--,--,13-07-2023 10:02,KSUA
15/07/2023,02,79,74,79,6,S,,39,31,85,--,--,13-07-2023 10:02,KSUA
15/07/2023,03,78,74,78,6,S,,38,31,88,--,--,13-07-2023 10:02,KSUA
15/07/2023,04,77,74,77,6,S,,36,31,90,--,--,13-07-2023 10:02,KSUA
15/07/2023,05,77,74,77,5,S,,35,31,90,--,--,13-07-2023 10:02,KSUA
15/07/2023,06,77,74,77,3,S,,35,31,90,--,--,13-07-2023 10:02,KSUA
15/07/2023,07,78,74,78,3,S,,34,31,88,--,--,13-07-2023 10:02,KSUA
15/07/2023,08,80,74,84,3,S,,34,73,82,Lkly,Lkly,13-07-2023 10:02,KSUA
15/07/2023,09,83,74,90,5,S,,36,73,74,Lkly,Lkly,13-07-2023 10:02,KSUA
13/07/2023,10,89,78,103,5,WSW,,36,11,70,--,--,13-07-2023 10:03,KOBE
13/07/2023,11,92,78,107,5,SW,,36,20,64,SChc,SChc,13-07-2023 10:03,KOBE
13/07/2023,12,93,78,109,6,SW,,40,20,62,SChc,SChc,13-07-2023 10:03,KOBE
13/07/2023,13,93,78,109,6,SSW,,45,20,62,SChc,SChc,13-07-2023 10:03,KOBE
13/07/2023,14,93,78,109,6,S,,49,52,62,Chc,Chc,13-07-2023 10:03,KOBE
13/07/2023,15,94,77,109,7,S,,53,52,58,Chc,Chc,13-07-2023 10:03,KOBE
13/07/2023,16,92,77,106,7,SE,,58,52,62,Chc,Chc,13-07-2023 10:03,KOBE
13/07/2023,17,90,77,103,8,ESE,,62,69,66,Lkly,Lkly,13-07-2023 10:03,KOBE
13/07/2023,18,86,76,96,8,ESE,,65,69,72,Lkly,Lkly,13-07-2023 10:03,KOBE
13/07/2023,19,84,76,93,7,SE,,68,69,77,Lkly,Lkly,13-07-2023 10:03,KOBE
13/07/2023,20,82,76,89,7,SE,,71,41,82,Chc,Chc,13-07-2023 10:03,KOBE
13/07/2023,21,79,76,79,6,SSE,,64,41,91,Chc,Chc,13-07-2023 10:03,KOBE
13/07/2023,22,78,76,78,6,S,,56,41,94,Chc,Chc,13-07-2023 10:03,KOBE
13/07/2023,23,78,76,78,6,S,,49,19,94,SChc,SChc,13-07-2023 10:03,KOBE
14/07/2023,00,77,76,77,5,S,,43,19,97,SChc,SChc,13-07-2023 10:03,KOBE
14/07/2023,01,77,76,77,5,S,,36,19,97,SChc,SChc,13-07-2023 10:03,KOBE
14/07/2023,02,77,75,77,5,S,,29,9,94,--,--,13-07-2023 10:03,KOBE
14/07/2023,03,76,75,76,5,S,,27,9,97,--,--,13-07-2023 10:03,KOBE
14/07/2023,04,76,75,76,5,S,,25,9,97,--,--,13-07-2023 10:03,KOBE
14/07/2023,05,75,75,75,5,S,,22,2,100,--,--,13-07-2023 10:03,KOBE
14/07/2023,06,76,76,76,3,S,,25,2,100,--,--,13-07-2023 10:03,KOBE
14/07/2023,07,77,77,77,3,S,,27,2,100,--,--,13-07-2023 10:03,KOBE
14/07/2023,08,80,78,89,3,S,,32,79,91,SChc,SChc,13-07-2023 10:03,KOBE
14/07/2023,09,86,80,101,5,S,,30,79,82,SChc,SChc,13-07-2023 10:03,KOBE
14/07/2023,10,89,79,105,6,S,,29,79,73,SChc,SChc,13-07-2023 10:03,KOBE
14/07/2023,11,92,78,107,6,S,,27,79,64,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,12,93,77,107,6,S,,38,79,60,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,13,93,77,107,7,S,,48,79,60,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,14,93,77,107,8,S,,59,79,60,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,15,93,77,107,8,S,,60,79,60,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,16,92,77,106,9,SSE,,62,79,62,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,17,90,77,103,9,SSE,,64,79,66,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,18,87,78,100,9,SSE,,63,79,75,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,19,84,78,95,8,SSE,,62,79,82,Ocnl,Lkly,13-07-2023 10:03,KOBE
14/07/2023,20,81,79,90,7,SSE,,61,28,94,Chc,SChc,13-07-2023 10:03,KOBE
14/07/2023,21,80,79,88,6,SSE,,62,28,97,Chc,SChc,13-07-2023 10:03,KOBE
14/07/2023,22,79,79,79,6,SSE,,63,28,100,Chc,SChc,13-07-2023 10:03,KOBE
14/07/2023,23,79,78,79,6,SSE,,64,28,97,Chc,SChc,13-07-2023 10:03,KOBE
15/07/2023,00,78,78,78,6,S,,56,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,01,77,77,77,6,S,,48,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,02,76,76,76,6,S,,40,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,03,75,75,75,6,S,,38,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,04,75,75,75,5,S,,36,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,05,75,75,75,5,S,,34,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,06,76,76,76,3,SSE,,31,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,07,77,77,77,3,SSE,,27,28,100,--,--,13-07-2023 10:03,KOBE
15/07/2023,08,80,80,89,3,SSE,,24,74,100,Lkly,Lkly,13-07-2023 10:03,KOBE
15/07/2023,09,83,80,95,3,S,,23,74,91,Lkly,Lkly,13-07-2023 10:03,KOBE
13/07/2023,10,88,77,100,5,N,,20,12,70,--,--,13-07-2023 10:03,KSRQ
13/07/2023,11,90,76,102,6,WNW,,21,13,65,--,--,13-07-2023 10:03,KSRQ
13/07/2023,12,92,76,105,7,W,,30,20,61,SChc,SChc,13-07-2023 10:03,KSRQ
13/07/2023,13,92,76,105,9,W,,30,26,60,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,14,92,76,106,10,W,,41,33,59,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,15,94,75,105,11,W,,44,32,55,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,16,92,76,104,11,W,,34,32,60,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,17,91,76,103,11,WNW,,40,32,61,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,18,90,76,102,10,WNW,,41,31,64,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,19,88,76,99,9,WNW,,50,30,68,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,20,86,76,96,9,WNW,,38,29,73,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,21,85,76,94,7,NW,,58,26,77,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,22,84,77,94,6,NNW,,59,23,78,SChc,SChc,13-07-2023 10:03,KSRQ
13/07/2023,23,83,77,92,6,N,,60,20,81,SChc,SChc,13-07-2023 10:03,KSRQ
14/07/2023,00,83,77,92,5,NE,,42,15,82,SChc,SChc,13-07-2023 10:03,KSRQ
14/07/2023,01,82,76,89,5,ENE,,41,11,84,--,--,13-07-2023 10:03,KSRQ
14/07/2023,02,81,76,87,6,E,,48,6,87,--,--,13-07-2023 10:03,KSRQ
14/07/2023,03,80,76,86,6,ESE,,34,6,87,--,--,13-07-2023 10:03,KSRQ
14/07/2023,04,80,76,86,5,ESE,,18,7,86,--,--,13-07-2023 10:03,KSRQ
14/07/2023,05,79,76,84,5,ESE,,20,7,89,--,--,13-07-2023 10:03,KSRQ
14/07/2023,06,79,76,84,5,ESE,,20,14,88,--,--,13-07-2023 10:03,KSRQ
14/07/2023,07,79,76,84,6,ESE,,25,27,89,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,08,81,78,89,5,ESE,,25,34,89,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,09,84,77,95,5,SE,,19,34,80,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,10,86,77,98,5,SSW,,25,34,74,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,11,89,77,102,6,WSW,,33,34,69,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,12,91,77,105,7,WSW,,31,34,64,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,13,92,77,106,9,WSW,,30,34,62,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,14,92,77,106,9,WSW,,28,40,62,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,15,92,77,105,10,W,,31,40,63,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,16,91,77,104,10,W,,34,40,63,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,17,91,77,104,10,W,,37,40,64,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,18,89,76,101,9,W,,43,40,67,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,19,87,76,98,7,WNW,,48,40,70,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,20,86,76,96,6,WNW,,54,33,73,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,21,85,76,95,6,WNW,,52,33,76,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,22,84,77,93,5,NW,,49,33,78,Chc,Chc,13-07-2023 10:03,KSRQ
14/07/2023,23,83,77,92,5,NW,,47,33,81,Chc,Chc,13-07-2023 10:03,KSRQ
15/07/2023,00,82,77,90,5,N,,50,33,84,Chc,Chc,13-07-2023 10:03,KSRQ
15/07/2023,01,81,77,88,3,E,,52,33,86,Chc,Chc,13-07-2023 10:03,KSRQ
15/07/2023,02,80,76,86,3,SE,,55,11,89,--,--,13-07-2023 10:03,KSRQ
15/07/2023,03,80,76,85,3,SE,,54,11,89,--,--,13-07-2023 10:03,KSRQ
15/07/2023,04,80,76,84,5,ESE,,54,11,90,--,--,13-07-2023 10:03,KSRQ
15/07/2023,05,79,76,84,5,ESE,,53,11,91,--,--,13-07-2023 10:03,KSRQ
15/07/2023,06,80,77,85,5,ESE,,57,11,91,--,--,13-07-2023 10:03,KSRQ
15/07/2023,07,80,77,87,5,SE,,60,11,91,--,--,13-07-2023 10:03,KSRQ
15/07/2023,08,81,78,88,5,SE,,64,31,91,Chc,Chc,13-07-2023 10:03,KSRQ
15/07/2023,09,83,77,92,5,SSE,,51,31,83,Chc,Chc,13-07-2023 10:03,KSRQ
13/07/2023,10,87,77,99,5,SW,,39,12,72,--,--,13-07-2023 10:03,KFPR
13/07/2023,11,90,77,103,5,WSW,,37,29,66,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,12,92,77,106,6,SSW,,40,29,62,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,13,92,77,106,7,SE,,43,29,62,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,14,91,77,105,8,E,,46,56,64,Lkly,Lkly,13-07-2023 10:03,KFPR
13/07/2023,15,91,77,105,9,E,,46,56,64,Lkly,Lkly,13-07-2023 10:03,KFPR
13/07/2023,16,90,77,103,9,ESE,,46,56,66,Lkly,Lkly,13-07-2023 10:03,KFPR
13/07/2023,17,89,77,102,10,ESE,,47,50,68,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,18,87,77,99,9,ESE,,50,50,72,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,19,85,77,96,9,SE,,54,50,77,Chc,Chc,13-07-2023 10:03,KFPR
13/07/2023,20,83,77,92,8,SSE,,57,29,82,Chc,Chc,13-07-2023 10:03,KFPR
