date,hour,condition,temperature,feels like,precip(%),amount,cloud cover,dew point,humidity,wind,pressure,time_scraped_est_edt,WS
13/07/2023, 3:00 pm,Scattered Thunderstorms,82,90,37,0,79,75,80,6,29.95,13-07-2023 10:07,KNDZ
13/07/2023, 4:00 pm,Scattered Thunderstorms,81,89,37,0.07,86,76,85,6,29.94,13-07-2023 10:07,KNDZ
13/07/2023, 5:00 pm,Scattered Thunderstorms,81,89,35,0.01,85,76,85,6,29.93,13-07-2023 10:07,KNDZ
13/07/2023, 6:00 pm,Cloudy,81,88,23,0,84,75,84,5,29.92,13-07-2023 10:07,KNDZ
13/07/2023, 7:00 pm,Cloudy,81,88,23,0,85,76,85,4,29.92,13-07-2023 10:07,KNDZ
13/07/2023, 8:00 pm,Cloudy,79,86,17,0,81,75,88,4,29.92,13-07-2023 10:07,KNDZ
13/07/2023, 9:00 pm,Mostly Cloudy,78,85,14,0,77,75,90,3,29.92,13-07-2023 10:07,KNDZ
13/07/2023, 10:00 pm,Mostly Cloudy,78,84,24,0,76,75,90,3,29.93,13-07-2023 10:07,KNDZ
13/07/2023, 11:00 pm,Scattered Thunderstorms,78,84,37,0.01,71,75,91,4,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 12:00 am,Scattered Thunderstorms,77,84,39,0.06,72,75,92,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 1:00 am,Scattered Thunderstorms,77,83,52,0.05,73,75,91,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 2:00 am,Thunderstorms,77,83,60,0.04,75,75,92,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 3:00 am,Thunderstorms,77,82,65,0.03,75,74,93,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 4:00 am,Thunderstorms,76,82,64,0.05,77,74,93,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 5:00 am,Thunderstorms,76,81,71,0.05,79,74,94,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 6:00 am,Thunderstorms,75,81,69,0.05,80,74,94,2,29.94,13-07-2023 10:07,KNDZ
14/07/2023, 7:00 am,Thunderstorms,77,82,76,0.07,80,74,93,3,29.95,13-07-2023 10:07,KNDZ
14/07/2023, 8:00 am,Thunderstorms,79,86,71,0.07,83,75,87,4,29.96,13-07-2023 10:07,KNDZ
14/07/2023, 9:00 am,Thunderstorms,82,89,72,0.05,86,76,82,6,29.97,13-07-2023 10:07,KNDZ
14/07/2023, 10:00 am,Thunderstorms,82,90,67,0.03,79,76,81,6,29.98,13-07-2023 10:07,KNDZ
14/07/2023, 11:00 am,Thunderstorms,84,93,68,0.03,76,76,78,7,29.97,13-07-2023 10:07,KNDZ
14/07/2023, 12:00 pm,Thunderstorms,84,94,70,0.03,75,76,76,7,29.96,13-07-2023 10:07,KNDZ
14/07/2023, 1:00 pm,Thunderstorms,85,94,62,0.05,75,76,75,7,29.96,13-07-2023 10:07,KNDZ
14/07/2023, 2:00 pm,Scattered Thunderstorms,84,93,53,0.02,72,76,79,6,29.94,13-07-2023 10:07,KNDZ
14/07/2023, 3:00 pm,Scattered Thunderstorms,84,94,56,0.04,77,76,77,7,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 4:00 pm,Scattered Thunderstorms,83,91,36,0.01,81,75,79,7,29.92,13-07-2023 10:07,KNDZ
14/07/2023, 5:00 pm,Mostly Cloudy,82,89,24,0,78,75,81,7,29.91,13-07-2023 10:07,KNDZ
14/07/2023, 6:00 pm,Mostly Cloudy,82,89,24,0,71,75,80,6,29.91,13-07-2023 10:07,KNDZ
14/07/2023, 7:00 pm,Mostly Cloudy,81,88,23,0,78,75,83,5,29.92,13-07-2023 10:07,KNDZ
14/07/2023, 8:00 pm,Mostly Cloudy,79,86,24,0,74,75,87,4,29.92,13-07-2023 10:07,KNDZ
14/07/2023, 9:00 pm,Mostly Cloudy,78,85,24,0,78,75,90,3,29.93,13-07-2023 10:07,KNDZ
14/07/2023, 10:00 pm,Mostly Cloudy,78,84,20,0,76,75,89,3,29.94,13-07-2023 10:07,KNDZ
14/07/2023, 11:00 pm,Mostly Cloudy,78,83,18,0,78,75,90,3,29.94,13-07-2023 10:07,KNDZ
13/07/2023, 10:00 am,Mostly Cloudy,83,94,24,0,70,78,87,5,29.99,13-07-2023 10:07,KNSE
13/07/2023, 11:00 am,Scattered Thunderstorms,83,95,54,0.04,65,78,84,6,29.99,13-07-2023 10:07,KNSE
13/07/2023, 12:00 pm,Thunderstorms,81,90,78,0.01,75,77,89,6,29.99,13-07-2023 10:07,KNSE
13/07/2023, 1:00 pm,Thunderstorms,82,89,78,0,75,76,82,4,29.98,13-07-2023 10:07,KNSE
13/07/2023, 2:00 pm,Thunderstorms,81,89,71,0,76,75,81,6,29.97,13-07-2023 10:07,KNSE
13/07/2023, 3:00 pm,Scattered Thunderstorms,82,90,37,0,79,75,80,6,29.95,13-07-2023 10:07,KNSE
13/07/2023, 4:00 pm,Scattered Thunderstorms,81,89,37,0.07,86,76,85,6,29.94,13-07-2023 10:07,KNSE
13/07/2023, 5:00 pm,Scattered Thunderstorms,81,89,35,0.01,85,76,85,6,29.93,13-07-2023 10:07,KNSE
13/07/2023, 6:00 pm,Cloudy,81,88,23,0,84,75,84,5,29.92,13-07-2023 10:07,KNSE
13/07/2023, 7:00 pm,Cloudy,81,88,23,0,85,76,85,4,29.92,13-07-2023 10:07,KNSE
13/07/2023, 8:00 pm,Cloudy,79,86,17,0,81,75,88,4,29.92,13-07-2023 10:07,KNSE
13/07/2023, 9:00 pm,Mostly Cloudy,78,85,14,0,77,75,90,3,29.92,13-07-2023 10:07,KNSE
13/07/2023, 10:00 pm,Mostly Cloudy,78,84,24,0,76,75,90,3,29.93,13-07-2023 10:07,KNSE
13/07/2023, 11:00 pm,Scattered Thunderstorms,78,84,37,0.01,71,75,91,4,29.93,13-07-2023 10:07,KNSE
14/07/2023, 12:00 am,Scattered Thunderstorms,77,84,39,0.06,72,75,92,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 1:00 am,Scattered Thunderstorms,77,83,52,0.05,73,75,91,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 2:00 am,Thunderstorms,77,83,60,0.04,75,75,92,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 3:00 am,Thunderstorms,77,82,65,0.03,75,74,93,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 4:00 am,Thunderstorms,76,82,64,0.05,77,74,93,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 5:00 am,Thunderstorms,76,81,71,0.05,79,74,94,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 6:00 am,Thunderstorms,75,81,69,0.05,80,74,94,2,29.94,13-07-2023 10:07,KNSE
14/07/2023, 7:00 am,Thunderstorms,77,82,76,0.07,80,74,93,3,29.95,13-07-2023 10:07,KNSE
14/07/2023, 8:00 am,Thunderstorms,79,86,71,0.07,83,75,87,4,29.96,13-07-2023 10:07,KNSE
14/07/2023, 9:00 am,Thunderstorms,82,89,72,0.05,86,76,82,6,29.97,13-07-2023 10:07,KNSE
14/07/2023, 10:00 am,Thunderstorms,82,90,67,0.03,79,76,81,6,29.98,13-07-2023 10:07,KNSE
14/07/2023, 11:00 am,Thunderstorms,84,93,68,0.03,76,76,78,7,29.97,13-07-2023 10:07,KNSE
14/07/2023, 12:00 pm,Thunderstorms,84,94,70,0.03,75,76,76,7,29.96,13-07-2023 10:07,KNSE
14/07/2023, 1:00 pm,Thunderstorms,85,94,62,0.05,75,76,75,7,29.96,13-07-2023 10:07,KNSE
14/07/2023, 2:00 pm,Scattered Thunderstorms,84,93,53,0.02,72,76,79,6,29.94,13-07-2023 10:07,KNSE
14/07/2023, 3:00 pm,Scattered Thunderstorms,84,94,56,0.04,77,76,77,7,29.93,13-07-2023 10:07,KNSE
14/07/2023, 4:00 pm,Scattered Thunderstorms,83,91,36,0.01,81,75,79,7,29.92,13-07-2023 10:07,KNSE
14/07/2023, 5:00 pm,Mostly Cloudy,82,89,24,0,78,75,81,7,29.91,13-07-2023 10:07,KNSE
14/07/2023, 6:00 pm,Mostly Cloudy,82,89,24,0,71,75,80,6,29.91,13-07-2023 10:07,KNSE
14/07/2023, 7:00 pm,Mostly Cloudy,81,88,23,0,78,75,83,5,29.92,13-07-2023 10:07,KNSE
14/07/2023, 8:00 pm,Mostly Cloudy,79,86,24,0,74,75,87,4,29.92,13-07-2023 10:07,KNSE
14/07/2023, 9:00 pm,Mostly Cloudy,78,85,24,0,78,75,90,3,29.93,13-07-2023 10:07,KNSE
14/07/2023, 10:00 pm,Mostly Cloudy,78,84,20,0,76,75,89,3,29.94,13-07-2023 10:07,KNSE
14/07/2023, 11:00 pm,Mostly Cloudy,78,83,18,0,78,75,90,3,29.94,13-07-2023 10:07,KNSE
13/07/2023, 10:00 am,Partly Cloudy,83,92,19,0,48,77,84,1,30.00,13-07-2023 10:07,KCEW
13/07/2023, 11:00 am,Scattered Thunderstorms,85,95,45,0.17,54,77,79,3,29.99,13-07-2023 10:07,KCEW
13/07/2023, 12:00 pm,Thunderstorms,85,95,67,0.04,75,76,75,3,29.98,13-07-2023 10:07,KCEW
13/07/2023, 1:00 pm,Thunderstorms,80,87,75,0,83,74,81,5,29.98,13-07-2023 10:07,KCEW
13/07/2023, 2:00 pm,Thunderstorms,81,87,67,0,87,74,81,6,29.97,13-07-2023 10:07,KCEW
13/07/2023, 3:00 pm,Scattered Thunderstorms,82,89,36,0,89,75,80,6,29.95,13-07-2023 10:07,KCEW
13/07/2023, 4:00 pm,Isolated Thunderstorms,81,88,32,0,92,75,83,6,29.94,13-07-2023 10:07,KCEW
13/07/2023, 5:00 pm,Scattered Thunderstorms,80,86,44,0.01,85,74,84,7,29.93,13-07-2023 10:07,KCEW
13/07/2023, 6:00 pm,Cloudy,79,85,24,0,86,75,86,5,29.92,13-07-2023 10:07,KCEW
13/07/2023, 7:00 pm,Cloudy,79,85,11,0,83,75,87,3,29.93,13-07-2023 10:07,KCEW
13/07/2023, 8:00 pm,Mostly Cloudy,77,83,13,0,75,74,90,2,29.92,13-07-2023 10:07,KCEW
13/07/2023, 9:00 pm,Mostly Cloudy,76,82,13,0,73,74,92,2,29.93,13-07-2023 10:07,KCEW
13/07/2023, 10:00 pm,Mostly Cloudy,76,81,23,0,70,74,93,2,29.93,13-07-2023 10:07,KCEW
13/07/2023, 11:00 pm,Isolated Thunderstorms,76,82,34,0.01,68,74,94,2,29.94,13-07-2023 10:07,KCEW
14/07/2023, 12:00 am,Scattered Thunderstorms,76,81,41,0.02,66,74,95,3,29.94,13-07-2023 10:07,KCEW
14/07/2023, 1:00 am,Scattered Thunderstorms,75,81,54,0.02,69,74,96,2,29.94,13-07-2023 10:07,KCEW
14/07/2023, 2:00 am,Scattered Thunderstorms,75,81,58,0.03,65,74,95,2,29.93,13-07-2023 10:07,KCEW
14/07/2023, 3:00 am,Thunderstorms,75,80,60,0.04,75,73,96,1,29.93,13-07-2023 10:07,KCEW
14/07/2023, 4:00 am,Scattered Thunderstorms,75,80,53,0.04,75,74,95,2,29.93,13-07-2023 10:07,KCEW
14/07/2023, 5:00 am,Thunderstorms,75,80,65,0.06,77,73,95,2,29.93,13-07-2023 10:07,KCEW
14/07/2023, 6:00 am,Scattered Thunderstorms,75,79,52,0.02,78,73,94,2,29.95,13-07-2023 10:07,KCEW
14/07/2023, 7:00 am,Scattered Thunderstorms,75,81,49,0.02,80,74,94,2,29.95,13-07-2023 10:07,KCEW
14/07/2023, 8:00 am,Thunderstorms,78,84,66,0.02,81,75,89,4,29.96,13-07-2023 10:07,KCEW
14/07/2023, 9:00 am,Thunderstorms,81,88,70,0.03,76,75,84,5,29.97,13-07-2023 10:07,KCEW
14/07/2023, 10:00 am,Scattered Thunderstorms,82,89,59,0.02,80,75,80,6,29.97,13-07-2023 10:07,KCEW
14/07/2023, 11:00 am,Scattered Thunderstorms,83,91,55,0.02,72,75,76,6,29.97,13-07-2023 10:07,KCEW
14/07/2023, 12:00 pm,Thunderstorms,85,93,60,0.03,77,75,72,6,29.96,13-07-2023 10:07,KCEW
14/07/2023, 1:00 pm,Thunderstorms,85,95,60,0.03,77,76,73,6,29.96,13-07-2023 10:07,KCEW
14/07/2023, 2:00 pm,Thunderstorms,85,94,62,0.04,75,76,73,6,29.94,13-07-2023 10:07,KCEW
14/07/2023, 3:00 pm,Thunderstorms,85,95,65,0.03,83,76,74,6,29.93,13-07-2023 10:07,KCEW
14/07/2023, 4:00 pm,Thunderstorms,83,91,69,0.02,81,75,79,7,29.92,13-07-2023 10:07,KCEW
14/07/2023, 5:00 pm,Scattered Thunderstorms,81,88,51,0.01,78,75,84,7,29.91,13-07-2023 10:07,KCEW
14/07/2023, 6:00 pm,Scattered Thunderstorms,80,87,36,0.01,77,75,86,6,29.91,13-07-2023 10:07,KCEW
14/07/2023, 7:00 pm,Cloudy,80,86,24,0,84,75,85,4,29.92,13-07-2023 10:07,KCEW
14/07/2023, 8:00 pm,Mostly Cloudy,77,83,24,0,77,74,91,3,29.92,13-07-2023 10:07,KCEW
14/07/2023, 9:00 pm,Mostly Cloudy,76,82,22,0,78,74,95,2,29.93,13-07-2023 10:07,KCEW
14/07/2023, 10:00 pm,Mostly Cloudy,76,81,17,0,78,74,94,2,29.94,13-07-2023 10:07,KCEW
14/07/2023, 11:00 pm,Mostly Cloudy,75,81,15,0,78,74,94,2,29.94,13-07-2023 10:07,KCEW
13/07/2023, 10:00 am,Mostly Cloudy,85,96,15,0,68,78,79,8,30.01,13-07-2023 10:07,KMAI
13/07/2023, 11:00 am,Mostly Cloudy,86,97,17,0,70,77,75,9,30.00,13-07-2023 10:07,KMAI
13/07/2023, 12:00 pm,Mostly Cloudy,87,99,24,0,74,76,69,8,29.98,13-07-2023 10:07,KMAI
13/07/2023, 1:00 pm,Scattered Thunderstorms,87,97,58,0.01,72,76,70,8,29.97,13-07-2023 10:07,KMAI
13/07/2023, 2:00 pm,Thunderstorms,83,91,63,0.05,79,75,78,7,29.96,13-07-2023 10:07,KMAI
13/07/2023, 3:00 pm,Scattered Thunderstorms,82,90,53,0,72,75,79,11,29.95,13-07-2023 10:07,KMAI
13/07/2023, 4:00 pm,Mostly Cloudy,83,91,24,0,70,74,73,8,29.94,13-07-2023 10:07,KMAI
13/07/2023, 5:00 pm,Scattered Thunderstorms,84,91,36,0.01,75,74,73,6,29.93,13-07-2023 10:07,KMAI
13/07/2023, 6:00 pm,Isolated Thunderstorms,83,90,34,0.01,82,74,76,8,29.92,13-07-2023 10:07,KMAI
13/07/2023, 7:00 pm,Cloudy,81,88,12,0,83,75,80,6,29.93,13-07-2023 10:07,KMAI
13/07/2023, 8:00 pm,Mostly Cloudy,80,86,17,0,68,75,85,5,29.93,13-07-2023 10:07,KMAI
13/07/2023, 9:00 pm,Mostly Cloudy,79,85,13,0,65,75,89,4,29.93,13-07-2023 10:07,KMAI
13/07/2023, 10:00 pm,Mostly Cloudy,78,84,7,0,62,74,88,4,29.94,13-07-2023 10:07,KMAI
13/07/2023, 11:00 pm,Partly Cloudy,77,83,7,0,48,74,90,3,29.94,13-07-2023 10:07,KMAI
14/07/2023, 12:00 am,Partly Cloudy,77,83,8,0,49,74,92,3,29.94,13-07-2023 10:07,KMAI
14/07/2023, 1:00 am,Partly Cloudy,76,82,19,0,45,75,97,3,29.94,13-07-2023 10:07,KMAI
14/07/2023, 2:00 am,Partly Cloudy,76,82,24,0,45,75,98,2,29.94,13-07-2023 10:07,KMAI
14/07/2023, 3:00 am,Partly Cloudy,76,81,20,0,43,75,98,2,29.93,13-07-2023 10:07,KMAI
14/07/2023, 4:00 am,Partly Cloudy,75,81,24,0,46,75,100,2,29.94,13-07-2023 10:07,KMAI
14/07/2023, 5:00 am,Partly Cloudy,75,81,24,0,46,75,99,2,29.94,13-07-2023 10:07,KMAI
14/07/2023, 6:00 am,Partly Cloudy,75,81,24,0,50,75,98,2,29.95,13-07-2023 10:07,KMAI
14/07/2023, 7:00 am,Isolated Thunderstorms,77,83,31,0.01,56,75,96,2,29.96,13-07-2023 10:07,KMAI
14/07/2023, 8:00 am,Isolated Thunderstorms,80,87,32,0.02,61,76,88,3,29.97,13-07-2023 10:07,KMAI
14/07/2023, 9:00 am,Mostly Cloudy,82,91,24,0,62,76,82,4,29.97,13-07-2023 10:07,KMAI
14/07/2023, 10:00 am,Scattered Thunderstorms,84,94,37,0.02,64,76,77,6,29.97,13-07-2023 10:07,KMAI
14/07/2023, 11:00 am,Scattered Thunderstorms,85,95,42,0.01,71,76,76,8,29.97,13-07-2023 10:07,KMAI
14/07/2023, 12:00 pm,Scattered Thunderstorms,86,95,45,0.02,75,75,72,8,29.96,13-07-2023 10:07,KMAI
14/07/2023, 1:00 pm,Scattered Thunderstorms,86,97,44,0.03,79,76,72,8,29.95,13-07-2023 10:07,KMAI
14/07/2023, 2:00 pm,Thunderstorms,86,97,63,0.05,83,76,72,8,29.95,13-07-2023 10:07,KMAI
14/07/2023, 3:00 pm,Scattered Thunderstorms,84,94,54,0.06,85,76,77,9,29.93,13-07-2023 10:07,KMAI
14/07/2023, 4:00 pm,Scattered Thunderstorms,85,94,45,0.01,79,76,75,8,29.92,13-07-2023 10:07,KMAI
14/07/2023, 5:00 pm,Mostly Cloudy,86,95,24,0,78,75,71,8,29.91,13-07-2023 10:07,KMAI
14/07/2023, 6:00 pm,Scattered Thunderstorms,84,93,35,0.01,80,75,73,9,29.91,13-07-2023 10:07,KMAI
14/07/2023, 7:00 pm,Mostly Cloudy,82,89,24,0,78,75,79,7,29.92,13-07-2023 10:07,KMAI
14/07/2023, 8:00 pm,Mostly Cloudy,80,86,24,0,76,75,87,5,29.92,13-07-2023 10:07,KMAI
14/07/2023, 9:00 pm,Mostly Cloudy,78,84,24,0,77,75,90,4,29.94,13-07-2023 10:07,KMAI
14/07/2023, 10:00 pm,Mostly Cloudy,77,83,15,0,74,75,94,3,29.95,13-07-2023 10:07,KMAI
14/07/2023, 11:00 pm,Mostly Cloudy,77,83,15,0,73,75,95,3,29.95,13-07-2023 10:07,KMAI
